Id,Class
2994,217
2995,34
2996,546
2997,228
2998,287
2999,354
3000,234
3001,554
3002,293
3003,175
3004,175
3005,158
3006,223
3007,268
3008,330
3009,102
3010,156
3011,549
3012,397
3013,232
3014,361
3015,380
3016,244
3017,10
3018,475
3019,302
3020,27
3021,103
3022,190
3023,190
3024,226
3025,136
3026,331
3027,217
3028,1
3029,136
3030,309
3031,372
3032,323
3033,503
3034,223
3035,593
3036,319
3037,224
3038,333
3039,223
3040,244
3041,344
3042,409
3043,227
3044,124
3045,102
3046,302
3047,330
3048,158
3049,193
3050,217
3051,228
3052,190
3053,581
3054,319
3055,221
3056,192
3057,148
3058,34
3059,140
3060,342
3061,107
3062,46
3063,302
3064,365
3065,330
3066,475
3067,223
3068,204
3069,732
3070,234
3071,199
3072,22
3073,270
3074,10
3075,69
3076,10
3077,397
3078,874
3079,447
3080,329
3081,549
3082,387
3083,233
3084,104
3085,334
3086,415
3087,102
3088,480
3089,1
3090,14
3091,306
3092,429
3093,236
3094,409
3095,228
3096,549
3097,578
3098,549
3099,552
3100,803
3101,718
3102,297
3103,219
3104,696
3105,217
3106,217
3107,352
3108,107
3109,228
3110,221
3111,175
3112,6
3113,448
3114,195
3115,193
3116,270
3117,549
3118,147
3119,397
3120,330
3121,147
3122,549
3123,351
3124,124
3125,411
3126,299
3127,314
3128,304
3129,690
3130,302
3131,193
3132,11
3133,241
3134,417
3135,353
3136,391
3137,232
3138,48
3139,903
3140,999
3141,124
3142,337
3143,296
3144,136
3145,874
3146,126
3147,232
3148,150
3149,13
3150,511
3151,397
3152,210
3153,381
3154,234
3155,200
3156,120
3157,380
3158,455
3159,311
3160,380
3161,498
3162,438
3163,107
3164,107
3165,280
3166,549
3167,233
3168,164
3169,367
3170,302
3171,126
3172,351
3173,35
3174,59
3175,308
3176,126
3177,232
3178,443
3179,1000
3180,334
3181,443
3182,195
3183,201
3184,297
3185,549
3186,22
3187,897
3188,219
3189,318
3190,172
3191,300
3192,176
3193,533
3194,192
3195,175
3196,543
3197,134
3198,769
3199,293
3200,234
3201,303
3202,232
3203,185
3204,221
3205,263
3206,512
3207,769
3208,217
3209,522
3210,226
3211,147
3212,223
3213,769
3214,553
3215,258
3216,1000
3217,475
3218,261
3219,145
3220,318
3221,107
3222,354
3223,385
3224,201
3225,303
3226,124
3227,220
3228,651
3229,592
3230,230
3231,226
3232,136
3233,27
3234,198
3235,816
3236,120
3237,769
3238,436
3239,337
3240,769
3241,293
3242,237
3243,107
3244,27
3245,306
3246,178
3247,125
3248,522
3249,152
3250,549
3251,107
3252,594
3253,690
3254,223
3255,455
3256,221
3257,451
3258,268
3259,34
3260,212
3261,261
3262,774
3263,273
3264,228
3265,310
3266,549
3267,323
3268,549
3269,234
3270,248
3271,42
3272,870
3273,498
3274,35
3275,136
3276,330
3277,565
3278,405
3279,172
3280,226
3281,518
3282,397
3283,400
3284,515
3285,125
3286,221
3287,313
3288,256
3289,144
3290,126
3291,106
3292,226
3293,222
3294,218
3295,387
3296,330
3297,290
3298,267
3299,129
3300,192
3301,977
3302,132
3303,690
3304,125
3305,380
3306,322
3307,248
3308,232
3309,178
3310,223
3311,107
3312,107
3313,531
3314,319
3315,107
3316,803
3317,10
3318,302
3319,763
3320,200
3321,334
3322,628
3323,497
3324,204
3325,877
3326,376
3327,300
3328,323
3329,821
3330,195
3331,964
3332,155
3333,308
3334,217
3335,774
3336,774
3337,353
3338,162
3339,312
3340,593
3341,397
3342,121
3343,120
3344,102
3345,811
3346,102
3347,131
3348,273
3349,319
3350,933
3351,637
3352,651
3353,403
3354,459
3355,397
3356,296
3357,391
3358,1000
3359,136
3360,164
3361,1
3362,1000
3363,266
3364,337
3365,206
3366,155
3367,339
3368,223
3369,131
3370,415
3371,273
3372,346
3373,106
3374,595
3375,211
3376,217
3377,259
3378,16
3379,1000
3380,149
3381,548
3382,10
3383,350
3384,437
3385,549
3386,41
3387,226
3388,690
3389,248
3390,226
3391,175
3392,338
3393,258
3394,35
3395,221
3396,515
3397,409
3398,11
3399,168
3400,958
3401,647
3402,953
3403,322
3404,227
3405,345
3406,220
3407,520
3408,193
3409,549
3410,861
3411,499
3412,1000
3413,636
3414,15
3415,132
3416,351
3417,11
3418,201
3419,232
3420,268
3421,175
3422,409
3423,226
3424,120
3425,124
3426,475
3427,514
3428,769
3429,136
3430,145
3431,13
3432,903
3433,217
3434,549
3435,136
3436,217
3437,195
3438,190
3439,22
3440,178
3441,101
3442,190
3443,385
3444,549
3445,139
3446,387
3447,305
3448,125
3449,248
3450,186
3451,377
3452,192
3453,554
3454,302
3455,26
3456,168
3457,10
3458,37
3459,231
3460,769
3461,234
3462,388
3463,175
3464,27
3465,101
3466,1000
3467,234
3468,549
3469,350
3470,215
3471,314
3472,316
3473,240
3474,302
3475,273
3476,381
3477,233
3478,193
3479,206
3480,10
3481,119
3482,405
3483,173
3484,390
3485,226
3486,153
3487,712
3488,293
3489,903
3490,446
3491,226
3492,874
3493,378
3494,291
3495,110
3496,874
3497,488
3498,119
3499,23
3500,468
3501,296
3502,107
3503,234
3504,226
3505,27
3506,27
3507,222
3508,769
3509,162
3510,472
3511,337
3512,409
3513,264
3514,391
3515,311
3516,409
3517,803
3518,107
3519,159
3520,308
3521,342
3522,455
3523,206
3524,354
3525,592
3526,296
3527,262
3528,190
3529,301
3530,870
3531,387
3532,232
3533,302
3534,391
3535,190
3536,769
3537,381
3538,219
3539,152
3540,136
3541,426
3542,226
3543,330
3544,811
3545,523
3546,409
3547,330
3548,774
3549,502
3550,170
3551,217
3552,412
3553,27
3554,557
3555,175
3556,355
3557,339
3558,2
3559,10
3560,531
3561,409
3562,38
3563,549
3564,259
3565,381
3566,578
3567,193
3568,147
3569,232
3570,769
3571,101
3572,381
3573,501
3574,22
3575,523
3576,429
3577,500
3578,129
3579,548
3580,405
3581,234
3582,126
3583,337
3584,690
3585,303
3586,326
3587,381
3588,874
3589,690
3590,190
3591,219
3592,107
3593,808
3594,814
3595,523
3596,219
3597,458
3598,263
3599,766
3600,558
3601,306
3602,141
3603,287
3604,34
3605,339
3606,393
3607,21
3608,216
3609,206
3610,769
3611,678
3612,810
3613,304
3614,222
3615,193
3616,210
3617,549
3618,237
3619,269
3620,114
3621,498
3622,733
3623,586
3624,391
3625,129
3626,380
3627,147
3628,999
3629,903
3630,273
3631,180
3632,317
3633,247
3634,162
3635,344
3636,222
3637,190
3638,102
3639,308
3640,35
3641,475
3642,108
3643,605
3644,769
3645,267
3646,549
3647,107
3648,330
3649,339
3650,984
3651,939
3652,285
3653,217
3654,107
3655,218
3656,277
3657,234
3658,226
3659,359
3660,943
3661,592
3662,27
3663,136
3664,230
3665,168
3666,370
3667,11
3668,296
3669,513
3670,330
3671,107
3672,549
3673,171
3674,35
3675,690
3676,409
3677,280
3678,116
3679,612
3680,140
3681,217
3682,107
3683,455
3684,271
3685,133
3686,309
3687,319
3688,273
3689,166
3690,102
3691,842
3692,247
3693,136
3694,903
3695,832
3696,266
3697,217
3698,634
3699,225
3700,302
3701,24
3702,521
3703,101
3704,468
3705,381
3706,219
3707,237
3708,420
3709,317
3710,464
3711,120
3712,147
3713,59
3714,223
3715,784
3716,612
3717,342
3718,273
3719,527
3720,248
3721,234
3722,605
3723,297
3724,322
3725,288
3726,228
3727,903
3728,549
3729,274
3730,16
3731,455
3732,232
3733,301
3734,219
3735,219
3736,143
3737,374
3738,22
3739,622
3740,164
3741,302
3742,219
3743,164
3744,130
3745,195
3746,719
3747,223
3748,124
3749,518
3750,27
3751,262
3752,176
3753,290
3754,342
3755,153
3756,226
3757,1000
3758,592
3759,219
3760,765
3761,302
3762,192
3763,381
3764,769
3765,234
3766,549
3767,269
3768,312
3769,296
3770,1
3771,107
3772,803
3773,475
3774,35
3775,347
3776,18
3777,386
3778,124
3779,267
3780,525
3781,475
3782,592
3783,159
3784,822
3785,233
3786,193
3787,106
3788,316
3789,176
3790,35
3791,331
3792,549
3793,190
3794,223
3795,221
3796,16
3797,35
3798,278
3799,107
3800,394
3801,175
3802,237
3803,145
3804,195
3805,331
3806,120
3807,513
3808,329
3809,228
3810,354
3811,342
3812,237
3813,193
3814,381
3815,1000
3816,232
3817,312
3818,310
3819,175
3820,161
3821,180
3822,107
3823,119
3824,380
3825,107
3826,380
3827,17
3828,204
3829,501
3830,226
3831,319
3832,121
3833,816
3834,190
3835,366
3836,903
3837,27
3838,300
3839,102
3840,322
3841,232
3842,193
3843,27
3844,862
3845,124
3846,690
3847,305
3848,226
3849,816
3850,16
3851,219
3852,232
3853,903
3854,223
3855,130
3856,148
3857,244
3858,195
3859,261
3860,119
3861,262
3862,769
3863,221
3864,120
3865,27
3866,827
3867,221
3868,200
3869,221
3870,219
3871,605
3872,330
3873,330
3874,405
3875,226
3876,220
3877,298
3878,179
3879,391
3880,147
3881,379
3882,371
3883,217
3884,120
3885,124
3886,391
3887,220
3888,115
3889,397
3890,468
3891,405
3892,213
3893,769
3894,221
3895,232
3896,814
3897,228
3898,226
3899,569
3900,175
3901,651
3902,904
3903,576
3904,150
3905,318
3906,136
3907,296
3908,176
3909,519
3910,381
3911,116
3912,255
3913,518
3914,312
3915,296
3916,107
3917,226
3918,562
3919,293
3920,391
3921,232
3922,135
3923,225
3924,821
3925,195
3926,327
3927,222
3928,148
3929,549
3930,774
3931,228
3932,549
3933,139
3934,769
3935,232
3936,549
3937,803
3938,548
3939,217
3940,101
3941,769
3942,769
3943,301
3944,129
3945,125
3946,305
3947,160
3948,409
3949,126
3950,147
3951,4
3952,124
3953,480
3954,903
3955,381
3956,359
3957,270
3958,690
3959,107
3960,174
3961,158
3962,513
3963,259
3964,600
3965,270
3966,191
3967,322
3968,475
3969,821
3970,873
3971,125
3972,231
3973,10
3974,267
3975,107
3976,153
3977,517
3978,107
3979,328
3980,270
3981,193
3982,155
3983,769
3984,526
3985,521
3986,134
3987,259
3988,226
3989,558
3990,330
3991,391
3992,175
3993,195
3994,219
3995,226
3996,10
3997,513
3998,269
3999,571
4000,226
4001,605
4002,1
4003,124
4004,139
4005,319
4006,1000
4007,225
4008,108
4009,346
4010,308
4011,193
4012,774
4013,248
4014,391
4015,195
4016,214
4017,903
4018,468
4019,226
4020,690
4021,319
4022,578
4023,814
4024,127
4025,224
4026,353
4027,274
4028,156
4029,228
4030,832
4031,904
4032,353
4033,330
4034,578
4035,308
4036,387
4037,275
4038,232
4039,273
4040,302
4041,111
4042,103
4043,12
4044,175
4045,201
4046,270
4047,334
4048,236
4049,137
4050,232
4051,763
4052,46
4053,1000
4054,409
4055,226
4056,176
4057,606
4058,204
4059,542
4060,336
4061,354
4062,248
4063,124
4064,179
4065,303
4066,107
4067,592
4068,816
4069,136
4070,772
4071,413
4072,549
4073,769
4074,217
4075,120
4076,248
4077,33
4078,35
4079,226
4080,578
4081,264
4082,750
4083,886
4084,21
4085,429
4086,554
4087,769
4088,274
4089,149
4090,690
4091,690
4092,151
4093,302
4094,275
4095,107
4096,126
4097,247
4098,124
4099,16
4100,774
4101,26
4102,519
4103,330
4104,228
4105,180
4106,549
4107,221
4108,124
4109,107
4110,769
4111,314
4112,167
4113,639
4114,156
4115,397
4116,256
4117,161
4118,228
4119,125
4120,520
4121,10
4122,769
4123,301
4124,199
4125,904
4126,35
4127,779
4128,379
4129,480
4130,578
4131,151
4132,144
4133,367
4134,397
4135,273
4136,475
4137,199
4138,475
4139,223
4140,384
4141,107
4142,265
4143,139
4144,232
4145,164
4146,149
4147,378
4148,221
4149,774
4150,328
4151,201
4152,124
4153,190
4154,124
4155,137
4156,107
4157,802
4158,344
4159,401
4160,391
4161,232
4162,681
4163,733
4164,330
4165,397
4166,13
4167,403
4168,102
4169,234
4170,354
4171,32
4172,90
4173,221
4174,204
4175,226
4176,1
4177,769
4178,553
4179,222
4180,473
4181,330
4182,292
4183,228
4184,229
4185,769
4186,769
4187,549
4188,126
4189,379
4190,391
4191,330
4192,319
4193,302
4194,380
4195,195
4196,702
4197,13
4198,188
4199,818
4200,438
4201,193
4202,234
4203,189
4204,683
4205,147
4206,232
4207,232
4208,3
4209,228
4210,134
4211,201
4212,903
4213,136
4214,381
4215,578
4216,288
4217,302
4218,108
4219,903
4220,234
4221,176
4222,362
4223,107
4224,816
4225,298
4226,193
4227,258
4228,549
4229,38
4230,904
4231,578
4232,874
4233,314
4234,553
4235,763
4236,46
4237,221
4238,130
4239,147
4240,143
4241,549
4242,108
4243,769
4244,292
4245,107
4246,303
4247,22
4248,136
4249,339
4250,314
4251,622
4252,217
4253,22
4254,528
4255,319
4256,646
4257,943
4258,371
4259,690
4260,129
4261,409
4262,194
4263,475
4264,409
4265,222
4266,129
4267,102
4268,195
4269,339
4270,113
4271,798
4272,190
4273,217
4274,174
4275,163
4276,199
4277,107
4278,301
4279,314
4280,120
4281,769
4282,145
4283,291
4284,126
4285,219
4286,221
4287,168
4288,330
4289,319
4290,331
4291,732
4292,403
4293,302
4294,319
4295,124
4296,366
4297,125
4298,174
4299,391
4300,400
4301,275
4302,27
4303,102
4304,108
4305,381
4306,903
4307,199
4308,592
4309,222
4310,549
4311,217
4312,107
4313,442
4314,310
4315,221
4316,302
4317,572
4318,234
4319,380
4320,396
4321,558
4322,437
4323,288
4324,519
4325,107
4326,302
4327,131
4328,11
4329,16
4330,610
4331,136
4332,155
4333,562
4334,832
4335,330
4336,316
4337,180
4338,193
4339,120
4340,102
4341,429
4342,549
4343,639
4344,355
4345,27
4346,234
4347,1000
4348,554
4349,1
4350,259
4351,345
4352,397
4353,175
4354,234
4355,195
4356,355
4357,302
4358,14
4359,270
4360,750
4361,35
4362,232
4363,145
4364,648
4365,129
4366,27
4367,340
4368,136
4369,146
4370,330
4371,174
4372,133
4373,228
4374,549
4375,13
4376,193
4377,903
4378,269
4379,107
4380,513
4381,634
4382,206
4383,161
4384,219
4385,219
4386,219
4387,120
4388,120
4389,189
4390,585
4391,353
4392,153
4393,870
4394,774
4395,255
4396,330
4397,546
4398,148
4399,129
4400,126
4401,403
4402,533
4403,143
4404,842
4405,378
4406,296
4407,314
4408,162
4409,217
4410,27
4411,248
4412,381
4413,22
4414,204
4415,34
4416,549
4417,247
4418,105
4419,381
4420,27
4421,583
4422,119
4423,381
4424,26
4425,397
4426,101
4427,135
4428,322
4429,217
4430,205
4431,13
4432,732
4433,894
4434,298
4435,367
4436,107
4437,143
4438,101
4439,137
4440,234
4441,102
4442,769
4443,548
4444,350
4445,184
4446,234
4447,636
4448,549
4449,193
4450,904
4451,648
4452,204
4453,980
4454,12
4455,308
4456,193
4457,690
4458,303
4459,194
4460,217
4461,308
4462,339
4463,217
4464,204
4465,690
4466,549
4467,204
4468,218
4469,581
4470,367
4471,16
4472,948
4473,261
4474,15
4475,232
4476,119
4477,234
4478,903
4479,485
4480,234
4481,330
4482,548
4483,554
4484,510
4485,280
4486,256
4487,191
4488,266
4489,212
4490,397
4491,769
4492,293
4493,450
4494,51
4495,324
4496,107
4497,193
4498,274
4499,110
4500,230
4501,296
4502,443
4503,903
4504,206
4505,370
4506,571
4507,267
4508,339
4509,206
4510,110
4511,193
4512,984
4513,217
4514,133
4515,139
4516,903
4517,774
4518,217
4519,690
4520,145
4521,380
4522,690
4523,23
4524,302
4525,622
4526,549
4527,774
4528,649
4529,107
4530,13
4531,164
4532,235
4533,1000
4534,144
4535,230
4536,612
4537,266
4538,769
4539,178
4540,569
4541,381
4542,380
4543,774
4544,308
4545,319
4546,35
4547,248
4548,46
4549,163
4550,140
4551,549
4552,270
4553,888
4554,732
4555,943
4556,286
4557,523
4558,148
4559,522
4560,172
4561,232
4562,769
4563,370
4564,22
4565,284
4566,217
4567,465
4568,124
4569,355
4570,234
4571,331
4572,352
4573,120
4574,273
4575,145
4576,12
4577,522
4578,19
4579,232
4580,104
4581,393
4582,190
4583,159
4584,2
4585,351
4586,143
4587,102
4588,577
4589,35
4590,136
4591,232
4592,214
4593,27
4594,129
4595,774
4596,123
4597,190
4598,237
4599,903
4600,147
4601,248
4602,323
4603,219
4604,690
4605,220
4606,769
4607,356
4608,528
4609,22
4610,34
4611,120
4612,370
4613,222
4614,397
4615,197
4616,221
4617,228
4618,690
4619,120
4620,333
4621,119
4622,557
4623,769
4624,138
4625,22
4626,217
4627,378
4628,254
4629,193
4630,571
4631,226
4632,397
4633,302
4634,769
4635,578
4636,816
4637,275
4638,112
4639,763
4640,225
4641,351
4642,27
4643,356
4644,943
